player_id,year,matches_played,runs,highest_score,bat_avg,centuries,wickets,best_bowling_innings,bowl_avg,five_wicket_hauls,catches,stumps,ave_diff,match_format,id
1233053,2021,12,304.0,100*,27.63,1.0,,,,,2.0,0.0,,T20I,13094
1233053,2022,17,390.0,59,24.37,0.0,,,,,0.0,0.0,,T20I,13095
13464,1982,2,26.0,14,6.5,0.0,4.0,4/53,28.5,0.0,0.0,0.0,-21.99,Test,13096
5628,1988,6,201.0,52,20.1,0.0,,,,,14.0,2.0,,Test,13097
5628,1989,11,206.0,44,18.72,0.0,,,,,25.0,0.0,,Test,13098
5628,1990,6,150.0,48,16.66,0.0,,,,,26.0,0.0,,Test,13099
5628,1991,10,374.0,69,26.71,0.0,,,,,34.0,0.0,,Test,13100
5628,1992,8,354.0,71,25.28,0.0,,,,,23.0,2.0,,Test,13101
5628,1993,16,581.0,113*,38.73,2.0,,,,,58.0,9.0,,Test,13102
5628,1994,9,400.0,61,30.76,0.0,,,,,35.0,2.0,,Test,13103
5628,1995,12,424.0,74*,28.26,0.0,,,,,32.0,5.0,,Test,13104
5628,1996,5,450.0,161*,64.28,1.0,,,,,15.0,0.0,,Test,13105
5628,1997,15,544.0,85,24.72,0.0,,,,,55.0,4.0,,Test,13106
5628,1998,12,570.0,134,40.71,1.0,,,,,34.0,2.0,,Test,13107
5628,1999,9,102.0,16,6.8,0.0,,,,,15.0,3.0,,Test,13108
5628,1988,4,27.0,23*,13.5,0.0,,,,,4.0,1.0,,ODI,13109
5628,1989,17,89.0,26*,12.71,0.0,,,,,14.0,2.0,,ODI,13110
5628,1990,23,240.0,36*,30.0,0.0,,,,,32.0,3.0,,ODI,13111
5628,1991,14,131.0,50*,43.66,0.0,,,,,17.0,2.0,,ODI,13112
5628,1992,20,140.0,24,14.0,0.0,,,,,19.0,0.0,,ODI,13113
5628,1993,17,223.0,41,20.27,0.0,,,,,24.0,5.0,,ODI,13114
5628,1994,24,290.0,48,22.3,0.0,,,,,29.0,11.0,,ODI,13115
5628,1995,13,235.0,56,33.57,0.0,,,,,19.0,4.0,,ODI,13116
5628,1996,24,242.0,50*,15.12,0.0,,,,,29.0,7.0,,ODI,13117
5628,1997,12,147.0,27,21.0,0.0,,,,,7.0,4.0,,ODI,13118
348016,2011,2,53.0,32,26.5,0.0,,,,,4.0,0.0,,ODI,13119
348016,2013,5,212.0,112,42.4,1.0,,,,,3.0,0.0,,ODI,13120
348016,2014,2,131.0,108,65.5,1.0,,,,,1.0,1.0,,ODI,13121
348016,2013,7,47.0,15,6.71,0.0,,,,,3.0,0.0,,T20I,13122
348016,2019,9,239.0,71*,39.83,0.0,,,,,8.0,3.0,,T20I,13123
348016,2021,13,280.0,67,31.11,0.0,,,,,15.0,8.0,,T20I,13124
348016,2022,15,322.0,55*,46.0,0.0,,,,,16.0,9.0,,T20I,13125
348016,2023,14,339.0,63*,56.5,0.0,,,,,19.0,4.0,,T20I,13126
51103,1971,1,,,,,1.0,1/65,125.0,0.0,1.0,0.0,,Test,13127
51103,1972,3,56.0,25,14.0,0.0,11.0,5/59,35.54,1.0,0.0,0.0,-21.54,Test,13128
51103,1973,4,47.0,15,9.4,0.0,11.0,3/89,52.18,0.0,3.0,0.0,-42.78,Test,13129
51103,1974,2,29.0,15,9.66,0.0,5.0,3/86,49.6,0.0,0.0,0.0,-39.93,Test,13130
51103,1975,1,36.0,24,18.0,0.0,1.0,1/67,124.0,0.0,0.0,0.0,-105.99,Test,13131
51103,1977,1,4.0,4,2.0,0.0,5.0,3/86,31.8,0.0,3.0,0.0,-29.79,Test,13132
55669,2010,2,14.0,14,7.0,0.0,2.0,1/44,59.0,0.0,0.0,0.0,-51.99,ODI,13133
1403922,2023,1,,,,,,,,,0.0,0.0,,T20I,13134
18488,1927,2,11.0,6,11.0,0.0,1.0,1/26,100.0,0.0,0.0,0.0,-88.99,Test,13135
18488,1928,2,51.0,26,25.5,0.0,4.0,3/69,36.5,0.0,0.0,0.0,-10.99,Test,13136
18488,1930,3,22.0,13*,11.0,0.0,13.0,6/204,33.69,1.0,0.0,0.0,-22.69,Test,13137
18488,1931,6,14.0,7*,3.5,0.0,27.0,6/63,26.18,2.0,5.0,0.0,-22.68,Test,13138
520164,2021,3,16.0,10,5.33,0.0,1.0,1/23,53.0,0.0,0.0,0.0,-47.66,T20I,13139
520164,2024,8,191.0,102,31.83,1.0,7.0,2/13,14.85,0.0,4.0,0.0,16.97,T20I,13140
51105,1991,2,5.0,4*,,0.0,5.0,2/69,36.0,0.0,1.0,0.0,,Test,13141
1323405,2022,2,2.0,2*,2.0,0.0,1.0,1/12,12.0,0.0,0.0,0.0,-9.99,T20I,13142
36618,1931,3,45.0,20,15.0,0.0,6.0,3/113,47.83,0.0,1.0,0.0,-32.83,Test,13143
36618,1932,2,78.0,51*,26.0,0.0,2.0,1/48,77.5,0.0,0.0,0.0,-51.49,Test,13144
37606,1954,1,0.0,0,0.0,0.0,0.0,,,0.0,2.0,0.0,,Test,13145
746429,2019,11,19.0,12*,3.8,0.0,12.0,5/24,24.25,1.0,5.0,0.0,-20.44,T20I,13146
746429,2020,3,23.0,18*,11.5,0.0,2.0,2/45,34.5,0.0,0.0,0.0,-22.99,T20I,13147
746429,2021,4,29.0,14,7.25,0.0,3.0,2/39,31.33,0.0,0.0,0.0,-24.08,T20I,13148
746429,2022,6,32.0,14,8.0,0.0,3.0,2/44,33.33,0.0,2.0,0.0,-25.33,T20I,13149
746429,2023,6,18.0,6*,6.0,0.0,2.0,1/23,57.5,0.0,2.0,0.0,-51.49,T20I,13150
746429,2024,14,90.0,20*,11.25,0.0,19.0,4/12,18.52,0.0,4.0,0.0,-7.27,T20I,13151
1271982,2021,2,,,,,1.0,1/17,33.0,0.0,2.0,0.0,,T20I,13152
1271982,2022,5,12.0,12*,12.0,0.0,3.0,2/12,18.0,0.0,3.0,0.0,-5.99,T20I,13153
1271982,2023,5,12.0,6*,12.0,0.0,1.0,1/14,33.0,0.0,3.0,0.0,-20.99,T20I,13154
1437350,2024,3,9.0,6,4.5,0.0,1.0,1/20,64.0,0.0,0.0,0.0,-59.49,T20I,13155
522743,2019,3,3.0,3*,3.0,0.0,0.0,,,0.0,1.0,0.0,,T20I,13156
522743,2021,4,31.0,20*,10.33,0.0,1.0,1/13,55.0,0.0,0.0,0.0,-44.66,T20I,13157
522743,2022,5,2.0,2,1.0,0.0,2.0,1/12,23.0,0.0,4.0,0.0,-21.99,T20I,13158
522743,2023,6,32.0,12*,6.4,0.0,1.0,1/18,36.0,0.0,1.0,0.0,-29.59,T20I,13159
1325907,2022,3,5.0,5,2.5,0.0,,,,,1.0,0.0,,T20I,13160
1325907,2024,2,13.0,13,13.0,0.0,,,,,3.0,0.0,,T20I,13161
1143567,2019,5,4.0,3,2.0,0.0,1.0,1/22,63.0,0.0,1.0,0.0,-60.99,T20I,13162
1143567,2020,3,19.0,9*,19.0,0.0,0.0,,,0.0,3.0,0.0,,T20I,13163
1143567,2021,4,8.0,7,2.0,0.0,2.0,1/16,22.5,0.0,2.0,0.0,-20.49,T20I,13164
1143567,2022,6,10.0,8*,10.0,0.0,7.0,2/12,12.71,0.0,0.0,0.0,-2.71,T20I,13165
1143567,2023,6,12.0,5*,4.0,0.0,2.0,1/18,56.0,0.0,1.0,0.0,-51.99,T20I,13166
1143567,2024,14,52.0,11*,8.66,0.0,10.0,2/11,33.2,0.0,12.0,0.0,-24.53,T20I,13167
921509,2019,2,148.0,87,37.0,0.0,,,,,4.0,0.0,,Test,13168
921509,2021,2,208.0,76,52.0,0.0,1.0,1/13,13.0,0.0,2.0,0.0,39.0,Test,13169
921509,2023,1,6.0,6,3.0,0.0,,,,,4.0,0.0,,Test,13170
921509,2024,2,179.0,114,44.75,1.0,,,,,1.0,0.0,,Test,13171
921509,2019,1,2.0,2,2.0,0.0,,,,,1.0,0.0,,ODI,13172
921509,2022,7,431.0,162,71.83,3.0,,,,,2.0,0.0,,ODI,13173
921509,2023,20,854.0,129*,47.44,2.0,,,,,6.0,0.0,,ODI,13174
921509,2024,5,153.0,60,30.6,0.0,,,,,2.0,0.0,,ODI,13175
921509,2019,3,14.0,11,4.66,0.0,,,,,1.0,0.0,,T20I,13176
921509,2022,13,367.0,64*,36.7,0.0,,,,,5.0,0.0,,T20I,13177
921509,2023,10,212.0,60*,23.55,0.0,,,,,0.0,0.0,,T20I,13178
921509,2024,18,512.0,72*,32.0,0.0,,,,,11.0,0.0,,T20I,13179
749499,2019,5,69.0,49,17.25,0.0,7.0,3/28,16.57,0.0,3.0,0.0,0.67,T20I,13180
4916,1973,1,15.0,15,15.0,0.0,,,,,1.0,0.0,,Test,13181
4916,1974,5,128.0,50,16.0,0.0,,,,,4.0,0.0,,Test,13182
4916,1976,1,105.0,105,52.5,1.0,,,,,2.0,0.0,,Test,13183
4916,1977,8,444.0,88,29.6,0.0,,,,,2.0,0.0,,Test,13184
4916,1974,1,11.0,11*,,0.0,,,,,0.0,0.0,,ODI,13185
4916,1977,2,1.0,1,0.5,0.0,,,,,0.0,0.0,,ODI,13186
417375,2020,1,52.0,52,52.0,0.0,,,,,0.0,0.0,,T20I,13187
417375,2022,12,257.0,51,25.7,0.0,,,,,4.0,4.0,,T20I,13188
417375,2023,2,22.0,15,11.0,0.0,,,,,1.0,2.0,,T20I,13189
417375,2024,12,152.0,40,16.88,0.0,,,,,11.0,4.0,,T20I,13190
1143140,2019,3,37.0,37,18.5,0.0,4.0,2/10,13.0,0.0,0.0,0.0,5.5,T20I,13191
1143140,2023,15,222.0,46*,20.18,0.0,10.0,3/8,11.5,0.0,5.0,0.0,8.68,T20I,13192
1143140,2024,5,89.0,31,17.8,0.0,2.0,2/10,25.5,0.0,2.0,0.0,-7.69,T20I,13193
9117,2006,1,4.0,4,4.0,0.0,0.0,,,0.0,0.0,0.0,,Test,13194
9117,2002,6,185.0,82,30.83,0.0,7.0,2/14,25.85,0.0,2.0,0.0,4.97,ODI,13195
9117,2003,12,70.0,22*,8.75,0.0,7.0,3/26,36.71,0.0,3.0,0.0,-27.96,ODI,13196
9117,2004,5,36.0,27,9.0,0.0,1.0,1/47,47.0,0.0,0.0,0.0,-37.99,ODI,13197
480603,2019,2,44.0,27,11.0,0.0,0.0,,,0.0,0.0,0.0,,Test,13198
9117,2005,5,53.0,29,13.25,0.0,4.0,3/29,40.5,0.0,0.0,0.0,-27.24,ODI,13199
9117,2006,6,59.0,14*,11.8,0.0,5.0,2/39,46.0,0.0,3.0,0.0,-34.19,ODI,13200
44147,1922,1,4.0,4*,4.0,0.0,0.0,,,0.0,0.0,0.0,,Test,13201
4652,1953,1,100.0,53,50.0,0.0,,,,,0.0,0.0,,Test,13202
4652,1956,5,155.0,40,17.22,0.0,,,,,1.0,0.0,,Test,13203
4652,1957,2,31.0,17,10.33,0.0,,,,,0.0,0.0,,Test,13204
4652,1958,3,72.0,52,18.0,0.0,,,,,1.0,0.0,,Test,13205
20051,1992,2,66.0,50,22.0,0.0,5.0,3/49,61.2,0.0,0.0,0.0,-39.19,Test,13206
20051,1993,2,70.0,28,17.5,0.0,3.0,2/142,76.66,0.0,2.0,0.0,-59.16,Test,13207
20051,1994,3,69.0,36,13.8,0.0,8.0,4/163,49.62,0.0,1.0,0.0,-35.82,Test,13208
20051,1996,2,50.0,40,16.66,0.0,2.0,1/42,110.5,0.0,0.0,0.0,-93.83,Test,13209
20051,1998,3,29.0,23,5.8,0.0,1.0,1/86,192.0,0.0,2.0,0.0,-186.19,Test,13210
20051,2000,3,84.0,33,42.0,0.0,1.0,1/32,193.0,0.0,0.0,0.0,-150.99,Test,13211
20051,1993,2,2.0,2*,,0.0,2.0,2/36,39.0,0.0,1.0,0.0,,ODI,13212
20051,1994,2,5.0,5,5.0,0.0,3.0,3/41,33.0,0.0,0.0,0.0,-27.99,ODI,13213
1390705,2023,2,0.0,0,0.0,0.0,,,,,0.0,0.0,,T20I,13214
403317,2022,4,84.0,32,28.0,0.0,6.0,4/25,22.5,0.0,3.0,0.0,5.5,T20I,13215
403317,2023,13,220.0,89,16.92,0.0,6.0,2/12,17.16,0.0,4.0,0.0,-0.24,T20I,13216
403317,2024,8,194.0,58*,38.8,0.0,0.0,,,0.0,5.0,0.0,,T20I,13217
51246,2006,5,96.0,33,13.71,0.0,9.0,3/73,60.0,0.0,3.0,0.0,-46.28,Test,13218
51246,2004,16,58.0,34*,19.33,0.0,18.0,3/15,29.22,0.0,2.0,0.0,-9.88,ODI,13219
51246,2005,14,95.0,17*,9.5,0.0,20.0,3/47,26.9,0.0,0.0,0.0,-17.39,ODI,13220
51246,2006,26,92.0,37,13.14,0.0,36.0,3/30,25.75,0.0,4.0,0.0,-12.6,ODI,13221
51246,2007,6,42.0,20,14.0,0.0,4.0,2/38,77.0,0.0,0.0,0.0,-62.99,ODI,13222
51246,2006,1,0.0,0*,,0.0,0.0,,,0.0,1.0,0.0,,T20I,13223
1284219,2021,4,79.0,42,26.33,0.0,,,,,3.0,0.0,,T20I,13224
1284219,2022,2,22.0,18,11.0,0.0,,,,,1.0,0.0,,T20I,13225
1284219,2024,4,120.0,55,30.0,0.0,,,,,2.0,0.0,,T20I,13226
38396,1980,1,14.0,7,7.0,0.0,,,,,0.0,0.0,,Test,13227
38396,1981,3,56.0,20,28.0,0.0,,,,,13.0,0.0,,Test,13228
38396,1982,3,16.0,11,4.0,0.0,,,,,6.0,0.0,,Test,13229
38396,1983,2,22.0,17*,11.0,0.0,,,,,10.0,0.0,,Test,13230
38396,1984,9,400.0,113*,44.44,1.0,,,,,22.0,2.0,,Test,13231
38396,1985,10,255.0,65,19.61,0.0,0.0,,,0.0,23.0,3.0,,Test,13232
38396,1986,5,45.0,22,11.25,0.0,,,,,18.0,1.0,,Test,13233
38396,1987,7,137.0,44,17.12,0.0,,,,,18.0,1.0,,Test,13234
38396,1988,6,293.0,79,36.62,0.0,,,,,15.0,0.0,,Test,13235
38396,1989,3,138.0,58,46.0,0.0,,,,,3.0,0.0,,Test,13236
38396,1990,9,353.0,173,35.3,1.0,,,,,20.0,1.0,,Test,13237
38396,1991,3,44.0,28,14.66,0.0,,,,,16.0,0.0,,Test,13238
38396,1992,2,42.0,21,14.0,0.0,,,,,4.0,0.0,,Test,13239
38396,1980,1,1.0,1,1.0,0.0,,,,,1.0,0.0,,ODI,13240
38396,1981,9,64.0,23*,12.8,0.0,,,,,10.0,1.0,,ODI,13241
38396,1982,3,14.0,14*,14.0,0.0,,,,,1.0,0.0,,ODI,13242
38396,1983,2,8.0,4*,8.0,0.0,,,,,1.0,0.0,,ODI,13243
38396,1984,12,148.0,59,18.5,0.0,,,,,8.0,1.0,,ODI,13244
38396,1985,13,142.0,37,15.77,0.0,,,,,14.0,3.0,,ODI,13245
38396,1986,2,4.0,4,4.0,0.0,,,,,0.0,0.0,,ODI,13246
38396,1987,6,69.0,29,13.8,0.0,,,,,3.0,0.0,,ODI,13247
38396,1988,10,101.0,40,14.42,0.0,,,,,8.0,0.0,,ODI,13248
38396,1989,5,70.0,62*,70.0,0.0,,,,,7.0,0.0,,ODI,13249
38396,1990,17,193.0,47,16.08,0.0,,,,,16.0,0.0,,ODI,13250
38396,1991,6,146.0,51*,36.5,0.0,,,,,5.0,0.0,,ODI,13251
38396,1992,12,95.0,27,15.83,0.0,,,,,7.0,0.0,,ODI,13252
1198935,2022,4,10.0,5,2.5,0.0,5.0,4/31,14.8,0.0,0.0,0.0,-12.29,T20I,13253
1198935,2023,4,57.0,52,19.0,0.0,1.0,1/3,46.0,0.0,0.0,0.0,-26.99,T20I,13254
1198935,2024,4,21.0,14,5.25,0.0,,,,,2.0,0.0,,T20I,13255
38108,2005,2,10.0,5,3.33,0.0,2.0,1/73,98.5,0.0,1.0,0.0,-95.16,Test,13256
38108,2007,2,14.0,14*,4.66,0.0,3.0,2/78,64.0,0.0,0.0,0.0,-59.33,Test,13257
38108,2008,10,37.0,6,3.08,0.0,38.0,6/75,21.57,1.0,1.0,0.0,-18.49,Test,13258
38108,2009,8,158.0,31,14.36,0.0,30.0,4/35,40.66,0.0,5.0,0.0,-26.3,Test,13259
38108,2008,1,,,,,1.0,1/59,59.0,0.0,0.0,0.0,,ODI,13260
38108,2009,9,3.0,3*,,0.0,13.0,3/68,33.0,0.0,1.0,0.0,,ODI,13261
38108,2009,4,,,,,6.0,2/30,19.33,0.0,0.0,0.0,,T20I,13262
1281561,2021,2,7.0,7,7.0,0.0,0.0,,,0.0,3.0,0.0,,T20I,13263
1281561,2022,3,43.0,22,21.5,0.0,,,,,0.0,0.0,,T20I,13264
480603,2016,1,4.0,4,4.0,0.0,1.0,1/1,13.0,0.0,1.0,0.0,-8.99,Test,13265
480603,2022,1,13.0,13*,,0.0,0.0,,,0.0,1.0,0.0,,Test,13266
480603,2015,2,8.0,5,4.0,0.0,1.0,1/31,49.0,0.0,1.0,0.0,-44.99,ODI,13267
480603,2019,2,60.0,32*,,0.0,0.0,,,0.0,2.0,0.0,,ODI,13268
480603,2020,3,46.0,18,23.0,0.0,5.0,5/40,20.0,1.0,2.0,0.0,3.0,ODI,13269
480603,2022,3,10.0,8*,10.0,0.0,2.0,1/36,56.0,0.0,3.0,0.0,-45.99,ODI,13270
480603,2023,18,490.0,109*,44.54,1.0,8.0,3/50,53.62,0.0,9.0,0.0,-9.07,ODI,13271
480603,2016,1,0.0,0*,,0.0,,,,,0.0,0.0,,T20I,13272
480603,2019,5,150.0,62*,75.0,0.0,0.0,,,0.0,1.0,0.0,,T20I,13273
480603,2020,5,38.0,16,38.0,0.0,1.0,1/7,50.0,0.0,2.0,0.0,-11.99,T20I,13274
480603,2021,6,70.0,32,14.0,0.0,0.0,,,0.0,4.0,0.0,,T20I,13275
480603,2022,26,396.0,51,23.29,0.0,3.0,1/15,50.33,0.0,10.0,0.0,-27.03,T20I,13276
480603,2023,6,160.0,60,40.0,0.0,0.0,,,0.0,1.0,0.0,,T20I,13277
480603,2024,17,184.0,37*,15.33,0.0,4.0,3/24,22.25,0.0,8.0,0.0,-6.91,T20I,13278
40591,2006,1,9.0,9*,,0.0,0.0,,,0.0,0.0,0.0,,Test,13279
40591,2004,2,,,,,1.0,1/41,73.0,0.0,0.0,0.0,,ODI,13280
40591,2005,10,41.0,19*,,0.0,7.0,2/67,57.0,0.0,1.0,0.0,,ODI,13281
40591,2006,13,44.0,14*,44.0,0.0,11.0,2/13,38.81,0.0,7.0,0.0,5.18,ODI,13282
40591,2007,14,84.0,32,12.0,0.0,23.0,3/33,24.26,0.0,0.0,0.0,-12.26,ODI,13283
40591,2008,14,38.0,16*,19.0,0.0,24.0,4/59,26.0,0.0,2.0,0.0,-6.99,ODI,13284
40591,2009,7,6.0,5,2.0,0.0,10.0,5/30,24.6,1.0,0.0,0.0,-22.59,ODI,13285
40591,2010,2,21.0,16,10.5,0.0,1.0,1/39,103.0,0.0,0.0,0.0,-92.49,ODI,13286
40591,2007,1,,,,,0.0,,,0.0,0.0,0.0,,T20I,13287
40591,2009,1,,,,,1.0,1/34,34.0,0.0,0.0,0.0,,T20I,13288
9127,1882,1,3.0,3,1.5,0.0,,,,,0.0,0.0,,Test,13289
9127,1883,3,59.0,19,14.75,0.0,,,,,7.0,0.0,,Test,13290
36331,2002,4,50.0,26,10.0,0.0,14.0,4/60,32.5,0.0,3.0,0.0,-22.49,Test,13291
36331,2003,3,11.0,7,3.66,0.0,10.0,6/46,38.7,1.0,1.0,0.0,-35.03,Test,13292
36331,2004,1,15.0,15*,,0.0,0.0,,,0.0,0.0,0.0,,Test,13293
36331,2002,9,6.0,3,3.0,0.0,6.0,2/32,54.66,0.0,4.0,0.0,-51.66,ODI,13294
36331,2004,6,0.0,0*,,0.0,8.0,3/41,28.75,0.0,2.0,0.0,,ODI,13295
36331,2009,9,65.0,25,10.83,0.0,11.0,4/44,34.45,0.0,2.0,0.0,-23.62,ODI,13296
36331,2010,2,13.0,13*,,0.0,3.0,3/43,33.66,0.0,0.0,0.0,,ODI,13297
36331,2009,12,4.0,2*,4.0,0.0,16.0,3/19,20.75,0.0,1.0,0.0,-16.74,T20I,13298
36331,2010,3,0.0,0*,,0.0,4.0,3/19,16.0,0.0,1.0,0.0,,T20I,13299
36331,2013,4,1.0,1*,,0.0,3.0,2/9,28.33,0.0,1.0,0.0,,T20I,13300
334340,2019,4,76.0,44,19.0,0.0,5.0,3/11,20.0,0.0,3.0,0.0,-0.99,ODI,13301
334340,2020,4,168.0,75,42.0,0.0,2.0,1/39,54.5,0.0,0.0,0.0,-12.49,ODI,13302
334340,2022,7,124.0,40,20.66,0.0,12.0,3/28,21.41,0.0,3.0,0.0,-0.74,ODI,13303
334340,2021,6,47.0,39*,23.5,0.0,10.0,2/3,8.9,0.0,1.0,0.0,14.6,T20I,13304
1203239,2019,1,2.0,2,2.0,0.0,0.0,,,0.0,0.0,0.0,,T20I,13305
1203239,2023,1,2.0,2,2.0,0.0,,,,,0.0,0.0,,T20I,13306
1190202,2020,3,11.0,5,3.66,0.0,2.0,2/32,22.5,0.0,3.0,0.0,-18.83,T20I,13307
23725,2006,12,369.0,101,33.54,1.0,3.0,2/22,39.0,0.0,4.0,0.0,-5.45,ODI,13308
23725,2007,15,229.0,85*,17.61,0.0,2.0,2/27,34.0,0.0,4.0,0.0,-16.38,ODI,13309
23725,2008,6,153.0,60,25.5,0.0,3.0,2/32,41.33,0.0,0.0,0.0,-15.83,ODI,13310
23725,2009,2,32.0,21*,32.0,0.0,2.0,2/46,23.0,0.0,0.0,0.0,9.0,ODI,13311
23725,2008,2,9.0,8,4.5,0.0,2.0,2/2,10.5,0.0,1.0,0.0,-5.99,T20I,13312
703323,2019,3,110.0,65*,22.0,0.0,,,,,4.0,0.0,,Test,13313
703323,2017,3,30.0,20,10.0,0.0,,,,,1.0,0.0,,ODI,13314
703323,2018,13,277.0,57*,25.18,0.0,,,,,9.0,0.0,,ODI,13315
703323,2022,1,20.0,20,20.0,0.0,,,,,0.0,0.0,,T20I,13316
1283740,2023,1,,,,,0.0,,,0.0,0.0,0.0,,ODI,13317
1283740,2023,4,6.0,6*,,0.0,6.0,3/29,18.0,0.0,0.0,0.0,,T20I,13318
1399354,2023,1,1.0,1,1.0,0.0,,,,,0.0,0.0,,T20I,13319
1286455,2021,10,302.0,81,33.55,0.0,,,,,4.0,0.0,,T20I,13320
1286455,2022,29,663.0,71,26.52,0.0,,,,,7.0,0.0,,T20I,13321
1286455,2023,18,385.0,59,21.38,0.0,,,,,4.0,0.0,,T20I,13322
1286455,2024,6,76.0,33,12.66,0.0,,,,,2.0,0.0,,T20I,13323
1276922,2024,3,35.0,16,11.66,0.0,,,,,0.0,0.0,,T20I,13324
40551,1987,8,208.0,69,26.0,0.0,,,,,4.0,0.0,,Test,13325
40551,1988,5,249.0,122,31.12,1.0,,,,,9.0,0.0,,Test,13326
40551,1990,6,286.0,121,31.77,1.0,1.0,1/9,18.0,0.0,3.0,0.0,13.77,Test,13327
40551,1994,1,54.0,48,27.0,0.0,,,,,1.0,0.0,,Test,13328
40551,1995,7,582.0,137,48.5,2.0,,,,,3.0,0.0,,Test,13329
40551,1996,7,491.0,141,49.1,2.0,,,,,2.0,0.0,,Test,13330
40551,1997,8,433.0,151,43.3,2.0,0.0,,,0.0,6.0,0.0,,Test,13331
40551,1998,8,496.0,155,45.09,2.0,1.0,1/33,33.0,0.0,7.0,0.0,12.09,Test,13332
40551,1999,7,473.0,211,36.38,2.0,0.0,,,0.0,9.0,0.0,,Test,13333
40551,2000,1,10.0,7,5.0,0.0,,,,,1.0,0.0,,Test,13334
40551,2001,2,33.0,17,11.0,0.0,,,,,0.0,0.0,,Test,13335
40551,1986,7,67.0,19,11.16,0.0,,,,,0.0,0.0,,ODI,13336
40551,1987,17,322.0,72,21.46,0.0,,,,,4.0,0.0,,ODI,13337
40551,1988,15,448.0,124*,32.0,1.0,,,,,3.0,0.0,,ODI,13338
40551,1989,24,309.0,56,18.17,0.0,,,,,11.0,0.0,,ODI,13339
40551,1990,19,448.0,102*,34.46,1.0,2.0,2/31,29.5,0.0,7.0,0.0,4.96,ODI,13340
40551,1991,7,83.0,27,16.6,0.0,0.0,,,0.0,2.0,0.0,,ODI,13341
40551,1992,12,73.0,31,14.6,0.0,1.0,1/28,178.0,0.0,5.0,0.0,-163.39,ODI,13342
40551,1994,12,476.0,114*,68.0,2.0,,,,,3.0,0.0,,ODI,13343
40551,1995,8,165.0,54,20.62,0.0,,,,,7.0,0.0,,ODI,13344
40551,1996,38,1281.0,117,41.32,1.0,0.0,,,0.0,13.0,0.0,,ODI,13345
40551,1997,31,1104.0,139*,38.06,1.0,1.0,1/28,68.0,0.0,19.0,0.0,-29.93,ODI,13346
40551,1998,25,799.0,132,36.31,3.0,0.0,,,0.0,4.0,0.0,,ODI,13347
40551,1999,20,587.0,137,34.52,1.0,1.0,1/10,10.0,0.0,8.0,0.0,24.52,ODI,13348
40551,2000,15,402.0,85,28.71,0.0,0.0,,,0.0,4.0,0.0,,ODI,13349
40553,1995,2,29.0,16,9.66,0.0,0.0,,,0.0,3.0,0.0,,Test,13350
40553,1997,2,3.0,3*,,0.0,1.0,1/9,25.0,0.0,1.0,0.0,,ODI,13351
40555,1959,5,213.0,58,26.62,0.0,,,,,2.0,0.0,,Test,13352
40555,1962,3,66.0,33,11.0,0.0,,,,,3.0,0.0,,Test,13353
40556,1980,1,8.0,8,4.0,0.0,0.0,,,0.0,0.0,0.0,,Test,13354
40556,1981,1,55.0,34,27.5,0.0,1.0,1/76,76.0,0.0,0.0,0.0,-48.49,Test,13355
40556,1987,1,105.0,105,105.0,1.0,1.0,1/81,81.0,0.0,0.0,0.0,24.0,Test,13356
40556,1988,2,15.0,10*,7.5,0.0,2.0,1/38,66.5,0.0,0.0,0.0,-58.99,Test,13357
40556,1980,1,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,ODI,13358
40556,1981,4,57.0,20,14.25,0.0,2.0,1/20,62.5,0.0,0.0,0.0,-48.24,ODI,13359
40556,1982,6,6.0,5,2.0,0.0,3.0,2/34,73.33,0.0,0.0,0.0,-71.33,ODI,13360
40556,1983,7,61.0,42*,15.25,0.0,1.0,1/51,176.0,0.0,1.0,0.0,-160.74,ODI,13361
40556,1984,5,67.0,23*,16.75,0.0,6.0,4/43,29.33,0.0,1.0,0.0,-12.58,ODI,13362
40556,1987,3,,,,,1.0,1/31,64.0,0.0,0.0,0.0,,ODI,13363
40556,1988,1,6.0,6*,,0.0,0.0,,,0.0,0.0,0.0,,ODI,13364
1198948,2019,3,80.0,40,26.66,0.0,3.0,2/19,29.66,0.0,0.0,0.0,-2.99,T20I,13365
1198948,2020,2,,,,,2.0,1/7,12.5,0.0,0.0,0.0,,T20I,13366
1198948,2021,5,16.0,6*,5.33,0.0,6.0,2/29,17.83,0.0,0.0,0.0,-12.49,T20I,13367
1198948,2022,11,79.0,24*,11.28,0.0,14.0,4/28,14.71,0.0,3.0,0.0,-3.42,T20I,13368
1198948,2023,5,26.0,15,6.5,0.0,6.0,2/17,20.16,0.0,1.0,0.0,-13.66,T20I,13369
1198948,2024,1,6.0,6*,,0.0,2.0,2/23,11.5,0.0,0.0,0.0,,T20I,13370
13414,1983,18,155.0,42,12.91,0.0,,,,,15.0,3.0,,ODI,13371
5597,1997,4,8.0,4,2.66,0.0,2.0,1/33,58.0,0.0,4.0,0.0,-55.33,ODI,13372
5597,1998,7,93.0,43,23.25,0.0,5.0,3/17,41.8,0.0,2.0,0.0,-18.54,ODI,13373
5597,2000,8,101.0,38,20.2,0.0,7.0,3/41,48.57,0.0,0.0,0.0,-28.37,ODI,13374
5597,2001,16,161.0,47*,32.2,0.0,24.0,4/28,24.79,0.0,4.0,0.0,7.4,ODI,13375
